match,league,home/away,team,opponent,date,goals,opponent goals,season,Match Ball Possession,opponent Match Ball Possession,Match Goal Attempts,opponent Match Goal Attempts,Match Shots on Goal,opponent Match Shots on Goal,Match Shots off Goal,opponent Match Shots off Goal,Match Blocked Shots,opponent Match Blocked Shots,Match Free Kicks,opponent Match Free Kicks,Match Corner Kicks,opponent Match Corner Kicks,Match Offsides,opponent Match Offsides,Match Goalkeeper Saves,opponent Match Goalkeeper Saves,Match Fouls,opponent Match Fouls,Match Yellow Cards,opponent Match Yellow Cards,Match Attacks,opponent Match Attacks,Match Dangerous Attacks,opponent Match Dangerous Attacks,1st half Ball Possession,opponent 1st half Ball Possession,1st half Goal Attempts,opponent 1st half Goal Attempts,1st half Shots on Goal,opponent 1st half Shots on Goal,1st half Shots off Goal,opponent 1st half Shots off Goal,1st half Blocked Shots,opponent 1st half Blocked Shots,1st half Free Kicks,opponent 1st half Free Kicks,1st half Corner Kicks,opponent 1st half Corner Kicks,1st half Offsides,opponent 1st half Offsides,1st half Goalkeeper Saves,opponent 1st half Goalkeeper Saves,1st half Fouls,opponent 1st half Fouls,1st half Yellow Cards,opponent 1st half Yellow Cards,1st half Attacks,opponent 1st half Attacks,1st half Dangerous Attacks,opponent 1st half Dangerous Attacks,2nd half Ball Possession,opponent 2nd half Ball Possession,2nd half Goal Attempts,opponent 2nd half Goal Attempts,2nd half Shots on Goal,opponent 2nd half Shots on Goal,2nd half Shots off Goal,opponent 2nd half Shots off Goal,2nd half Blocked Shots,opponent 2nd half Blocked Shots,2nd half Free Kicks,opponent 2nd half Free Kicks,2nd half Corner Kicks,opponent 2nd half Corner Kicks,2nd half Offsides,opponent 2nd half Offsides,2nd half Goalkeeper Saves,opponent 2nd half Goalkeeper Saves,2nd half Fouls,opponent 2nd half Fouls,2nd half Yellow Cards,opponent 2nd half Yellow Cards,2nd half Attacks,opponent 2nd half Attacks,2nd half Dangerous Attacks,opponent 2nd half Dangerous Attacks,Match Red Cards,opponent Match Red Cards,Match Total Passes,opponent Match Total Passes,Match Completed Passes,opponent Match Completed Passes,1st half Total Passes,opponent 1st half Total Passes,1st half Completed Passes,opponent 1st half Completed Passes,2nd half Red Cards,opponent 2nd half Red Cards,2nd half Total Passes,opponent 2nd half Total Passes,2nd half Completed Passes,opponent 2nd half Completed Passes,1st half Red Cards,opponent 1st half Red Cards,Match Tackles,opponent Match Tackles,1st half Tackles,opponent 1st half Tackles,2nd half Tackles,opponent 2nd half Tackles,Extra timeBall Possession,opponent Extra timeBall Possession,Extra timeGoal Attempts,opponent Extra timeGoal Attempts,Extra timeShots on Goal,opponent Extra timeShots on Goal,Extra timeShots off Goal,opponent Extra timeShots off Goal,Extra timeBlocked Shots,opponent Extra timeBlocked Shots,Extra timeFree Kicks,opponent Extra timeFree Kicks,Extra timeCorner Kicks,opponent Extra timeCorner Kicks,Extra timeOffsides,opponent Extra timeOffsides,Extra timeGoalkeeper Saves,opponent Extra timeGoalkeeper Saves,Extra timeFouls,opponent Extra timeFouls,Extra timeYellow Cards,opponent Extra timeYellow Cards,Extra timeTotal Passes,opponent Extra timeTotal Passes,Extra timeTackles,opponent Extra timeTackles,Extra timeAttacks,opponent Extra timeAttacks,Extra timeDangerous Attacks,opponent Extra timeDangerous Attacks,Match Throw-in,opponent Match Throw-in,1st half Throw-in,opponent 1st half Throw-in,2nd half Throw-in,opponent 2nd half Throw-in
ligue-1-2018-2019-2018-08-17-Reims-Lyon,ligue-1,home,Reims,Lyon,17.08.2018,1,0,2018-2019,34%,66%,7.0,19.0,2.0,5.0,5.0,8.0,0.0,6.0,11.0,11.0,0.0,4.0,1.0,1.0,5.0,1.0,11.0,10.0,2.0,0.0,67.0,161.0,19.0,93.0,39%,61%,3.0,4.0,2.0,0.0,1.0,1.0,0.0,3.0,5.0,4.0,0.0,1.0,0.0,1.0,0.0,1.0,4.0,4.0,0.0,0.0,33.0,79.0,10.0,36.0,29%,71%,4.0,15.0,0.0,5.0,4.0,7.0,0.0,3.0,6.0,7.0,0.0,3.0,1.0,0.0,5.0,0.0,7.0,6.0,2.0,0.0,34.0,82.0,9.0,57.0,0.0,0.0,335.0,644.0,260.0,564.0,224.0,342.0,186.0,305.0,0.0,0.0,111.0,302.0,74.0,259.0,0.0,0.0,22.0,12.0,13.0,5.0,9.0,7.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2018-2019-2018-08-18-Amiens-Montpellier,ligue-1,home,Amiens,Montpellier,18.08.2018,1,2,2018-2019,58%,42%,11.0,7.0,2.0,3.0,5.0,3.0,4.0,1.0,15.0,15.0,6.0,2.0,1.0,1.0,1.0,1.0,15.0,15.0,1.0,3.0,70.0,51.0,45.0,32.0,52%,48%,5.0,4.0,0.0,0.0,2.0,3.0,3.0,1.0,7.0,9.0,2.0,2.0,1.0,1.0,0.0,0.0,8.0,6.0,1.0,0.0,34.0,25.0,21.0,17.0,64%,36%,6.0,3.0,2.0,3.0,3.0,0.0,1.0,0.0,8.0,6.0,4.0,0.0,0.0,0.0,1.0,1.0,7.0,9.0,0.0,3.0,36.0,26.0,24.0,15.0,0.0,0.0,478.0,348.0,390.0,267.0,205.0,179.0,164.0,143.0,0.0,0.0,273.0,169.0,226.0,124.0,0.0,0.0,13.0,14.0,9.0,9.0,4.0,5.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2018-2019-2018-08-18-Caen-Nice,ligue-1,home,Caen,Nice,18.08.2018,1,1,2018-2019,37%,63%,13.0,16.0,4.0,5.0,5.0,4.0,4.0,7.0,10.0,25.0,5.0,10.0,4.0,0.0,4.0,3.0,22.0,11.0,2.0,2.0,96.0,104.0,32.0,47.0,45%,55%,8.0,4.0,2.0,1.0,2.0,2.0,4.0,1.0,7.0,10.0,5.0,2.0,2.0,0.0,1.0,2.0,8.0,7.0,1.0,0.0,57.0,41.0,25.0,9.0,29%,71%,5.0,12.0,2.0,4.0,3.0,2.0,0.0,6.0,3.0,15.0,0.0,8.0,2.0,0.0,3.0,1.0,14.0,4.0,1.0,2.0,39.0,63.0,7.0,38.0,0.0,0.0,315.0,557.0,242.0,479.0,205.0,257.0,160.0,210.0,0.0,0.0,110.0,300.0,82.0,269.0,0.0,0.0,14.0,14.0,7.0,7.0,7.0,7.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2018-2019-2018-08-18-Dijon-Nantes,ligue-1,home,Dijon,Nantes,18.08.2018,2,0,2018-2019,32%,68%,14.0,7.0,7.0,0.0,6.0,4.0,1.0,3.0,16.0,24.0,3.0,4.0,6.0,2.0,0.0,5.0,18.0,13.0,0.0,1.0,79.0,145.0,26.0,69.0,28%,72%,7.0,4.0,3.0,0.0,3.0,2.0,1.0,2.0,6.0,13.0,1.0,3.0,4.0,1.0,0.0,2.0,9.0,4.0,0.0,1.0,36.0,85.0,13.0,42.0,36%,64%,7.0,3.0,4.0,0.0,3.0,2.0,0.0,1.0,10.0,11.0,2.0,1.0,2.0,1.0,0.0,3.0,9.0,9.0,0.0,0.0,43.0,60.0,13.0,27.0,0.0,1.0,278.0,596.0,190.0,508.0,133.0,340.0,95.0,302.0,0.0,1.0,145.0,256.0,95.0,206.0,0.0,0.0,23.0,10.0,9.0,5.0,14.0,5.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2018-2019-2018-08-18-Guingamp-Paris SG,ligue-1,home,Guingamp,Paris SG,18.08.2018,1,3,2018-2019,34%,66%,11.0,17.0,3.0,7.0,4.0,7.0,4.0,3.0,17.0,16.0,4.0,7.0,2.0,1.0,4.0,2.0,15.0,16.0,0.0,1.0,84.0,130.0,41.0,52.0,35%,65%,11.0,4.0,3.0,0.0,4.0,3.0,4.0,1.0,8.0,10.0,3.0,2.0,1.0,0.0,0.0,2.0,9.0,8.0,0.0,1.0,49.0,57.0,27.0,21.0,33%,67%,0.0,13.0,0.0,7.0,0.0,4.0,0.0,2.0,9.0,6.0,1.0,5.0,1.0,1.0,4.0,0.0,6.0,8.0,0.0,0.0,35.0,73.0,14.0,31.0,0.0,0.0,304.0,607.0,227.0,525.0,166.0,318.0,131.0,269.0,0.0,0.0,138.0,289.0,96.0,256.0,0.0,0.0,14.0,28.0,10.0,17.0,4.0,11.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2018-2019-2018-08-18-Monaco-Lille,ligue-1,home,Monaco,Lille,18.08.2018,0,0,2018-2019,48%,52%,10.0,13.0,1.0,4.0,5.0,7.0,4.0,2.0,16.0,12.0,8.0,4.0,1.0,2.0,4.0,1.0,10.0,14.0,1.0,3.0,91.0,110.0,44.0,40.0,41%,59%,2.0,8.0,0.0,1.0,1.0,5.0,1.0,2.0,9.0,7.0,3.0,3.0,0.0,1.0,1.0,0.0,6.0,8.0,1.0,1.0,40.0,64.0,18.0,25.0,55%,45%,8.0,5.0,1.0,3.0,4.0,2.0,3.0,0.0,7.0,5.0,5.0,1.0,1.0,1.0,3.0,1.0,4.0,6.0,0.0,2.0,51.0,46.0,26.0,15.0,0.0,0.0,357.0,405.0,283.0,322.0,175.0,249.0,139.0,205.0,0.0,0.0,182.0,156.0,144.0,117.0,0.0,0.0,21.0,13.0,12.0,6.0,9.0,7.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2018-2019-2018-08-18-Rennes-Angers,ligue-1,home,Rennes,Angers,18.08.2018,1,0,2018-2019,58%,42%,5.0,7.0,2.0,0.0,2.0,6.0,1.0,1.0,12.0,10.0,3.0,0.0,2.0,1.0,0.0,1.0,8.0,11.0,1.0,2.0,149.0,94.0,63.0,43.0,60%,40%,3.0,5.0,1.0,0.0,1.0,5.0,1.0,0.0,4.0,7.0,3.0,0.0,1.0,1.0,0.0,1.0,6.0,3.0,0.0,1.0,68.0,45.0,27.0,31.0,56%,44%,2.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,8.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,8.0,1.0,1.0,81.0,49.0,36.0,12.0,0.0,0.0,508.0,367.0,404.0,280.0,254.0,163.0,209.0,126.0,0.0,0.0,254.0,204.0,195.0,154.0,0.0,0.0,17.0,14.0,6.0,5.0,11.0,9.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2018-2019-2018-08-19-Nimes-Marseille,ligue-1,home,Nimes,Marseille,19.08.2018,3,1,2018-2019,43%,57%,14.0,11.0,7.0,6.0,4.0,4.0,3.0,1.0,12.0,13.0,6.0,7.0,0.0,2.0,5.0,4.0,11.0,11.0,3.0,1.0,92.0,113.0,47.0,50.0,42%,58%,7.0,4.0,2.0,2.0,3.0,2.0,2.0,0.0,5.0,6.0,3.0,2.0,0.0,2.0,2.0,1.0,5.0,4.0,1.0,0.0,52.0,58.0,18.0,18.0,44%,56%,7.0,7.0,5.0,4.0,1.0,2.0,1.0,1.0,7.0,7.0,3.0,5.0,0.0,0.0,3.0,3.0,6.0,7.0,2.0,1.0,40.0,55.0,29.0,32.0,0.0,0.0,259.0,420.0,176.0,337.0,149.0,203.0,96.0,155.0,0.0,0.0,110.0,217.0,80.0,182.0,0.0,0.0,24.0,22.0,15.0,9.0,9.0,13.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2018-2019-2018-08-19-Strasbourg-St Etienne,ligue-1,home,Strasbourg,St Etienne,19.08.2018,1,1,2018-2019,58%,42%,11.0,9.0,5.0,2.0,6.0,5.0,0.0,2.0,8.0,13.0,7.0,2.0,1.0,1.0,1.0,4.0,11.0,7.0,1.0,2.0,141.0,74.0,67.0,25.0,50%,50%,2.0,5.0,1.0,1.0,1.0,2.0,0.0,2.0,5.0,6.0,0.0,1.0,1.0,0.0,1.0,1.0,5.0,5.0,1.0,0.0,73.0,49.0,21.0,15.0,66%,34%,9.0,4.0,4.0,1.0,5.0,3.0,0.0,0.0,3.0,7.0,7.0,1.0,0.0,1.0,0.0,3.0,6.0,2.0,0.0,2.0,68.0,25.0,46.0,10.0,0.0,1.0,537.0,398.0,466.0,323.0,247.0,246.0,200.0,205.0,0.0,0.0,290.0,152.0,266.0,118.0,0.0,1.0,10.0,12.0,5.0,5.0,5.0,7.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2018-2019-2018-08-19-Toulouse-Bordeaux,ligue-1,home,Toulouse,Bordeaux,19.08.2018,2,1,2018-2019,51%,49%,13.0,15.0,5.0,8.0,7.0,6.0,1.0,1.0,14.0,10.0,1.0,2.0,0.0,3.0,7.0,3.0,10.0,11.0,1.0,1.0,66.0,89.0,38.0,36.0,53%,47%,5.0,4.0,2.0,3.0,3.0,1.0,0.0,0.0,8.0,4.0,0.0,1.0,0.0,2.0,3.0,1.0,4.0,6.0,0.0,0.0,43.0,66.0,17.0,19.0,49%,51%,8.0,11.0,3.0,5.0,4.0,5.0,1.0,1.0,6.0,6.0,1.0,1.0,0.0,1.0,4.0,2.0,6.0,5.0,1.0,1.0,23.0,23.0,21.0,17.0,0.0,0.0,463.0,437.0,392.0,354.0,244.0,213.0,204.0,170.0,0.0,0.0,219.0,224.0,188.0,184.0,0.0,0.0,18.0,16.0,11.0,6.0,7.0,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2018-2019-2018-08-24-Lyon-Strasbourg,ligue-1,home,Lyon,Strasbourg,24.08.2018,2,0,2018-2019,61%,39%,22.0,9.0,10.0,1.0,6.0,6.0,6.0,2.0,14.0,13.0,5.0,4.0,0.0,2.0,1.0,8.0,13.0,13.0,1.0,2.0,121.0,101.0,47.0,30.0,67%,33%,9.0,3.0,5.0,1.0,0.0,2.0,4.0,0.0,9.0,7.0,2.0,3.0,0.0,2.0,1.0,4.0,7.0,8.0,1.0,2.0,66.0,41.0,21.0,13.0,55%,45%,13.0,6.0,5.0,0.0,6.0,4.0,2.0,2.0,5.0,6.0,3.0,1.0,0.0,0.0,0.0,4.0,6.0,5.0,0.0,0.0,55.0,60.0,26.0,17.0,0.0,0.0,563.0,360.0,473.0,279.0,311.0,154.0,264.0,114.0,0.0,0.0,252.0,206.0,209.0,165.0,0.0,0.0,19.0,25.0,9.0,8.0,10.0,17.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2018-2019-2018-08-25-Amiens-Reims,ligue-1,home,Amiens,Reims,25.08.2018,4,1,2018-2019,58%,42%,14.0,7.0,8.0,3.0,4.0,4.0,2.0,0.0,20.0,18.0,4.0,2.0,0.0,3.0,2.0,4.0,18.0,17.0,1.0,1.0,125.0,85.0,51.0,22.0,54%,46%,7.0,4.0,2.0,2.0,3.0,2.0,2.0,0.0,8.0,11.0,2.0,0.0,0.0,1.0,2.0,1.0,11.0,7.0,1.0,1.0,54.0,48.0,33.0,10.0,62%,38%,7.0,3.0,6.0,1.0,1.0,2.0,0.0,0.0,12.0,7.0,2.0,2.0,0.0,2.0,0.0,3.0,7.0,10.0,0.0,0.0,71.0,37.0,18.0,12.0,0.0,1.0,545.0,397.0,473.0,327.0,241.0,206.0,203.0,171.0,0.0,0.0,304.0,191.0,270.0,156.0,0.0,1.0,16.0,13.0,10.0,4.0,6.0,9.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2018-2019-2018-08-25-Montpellier-St Etienne,ligue-1,home,Montpellier,St Etienne,25.08.2018,0,0,2018-2019,45%,55%,14.0,9.0,1.0,2.0,7.0,4.0,6.0,3.0,15.0,14.0,6.0,3.0,3.0,1.0,2.0,1.0,12.0,14.0,3.0,0.0,120.0,103.0,42.0,47.0,41%,59%,9.0,5.0,1.0,1.0,4.0,2.0,4.0,2.0,5.0,6.0,4.0,1.0,1.0,1.0,1.0,1.0,5.0,3.0,0.0,0.0,61.0,55.0,25.0,26.0,49%,51%,5.0,4.0,0.0,1.0,3.0,2.0,2.0,1.0,10.0,8.0,2.0,2.0,2.0,0.0,1.0,0.0,7.0,11.0,3.0,0.0,59.0,48.0,17.0,21.0,0.0,0.0,428.0,535.0,347.0,455.0,222.0,324.0,177.0,283.0,0.0,0.0,206.0,211.0,170.0,172.0,0.0,0.0,27.0,16.0,15.0,8.0,12.0,8.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2018-2019-2018-08-25-Nantes-Caen,ligue-1,home,Nantes,Caen,25.08.2018,1,1,2018-2019,65%,35%,16.0,3.0,3.0,2.0,8.0,1.0,5.0,0.0,18.0,18.0,3.0,1.0,2.0,3.0,1.0,2.0,16.0,16.0,2.0,3.0,123.0,107.0,74.0,33.0,56%,44%,5.0,3.0,1.0,2.0,3.0,1.0,1.0,0.0,7.0,7.0,3.0,1.0,0.0,1.0,1.0,1.0,7.0,6.0,1.0,1.0,50.0,61.0,30.0,23.0,74%,26%,11.0,0.0,2.0,0.0,5.0,0.0,4.0,0.0,11.0,11.0,0.0,0.0,2.0,2.0,0.0,1.0,9.0,10.0,1.0,2.0,73.0,46.0,44.0,10.0,0.0,1.0,500.0,271.0,401.0,173.0,207.0,166.0,160.0,116.0,0.0,1.0,293.0,105.0,241.0,57.0,0.0,0.0,14.0,22.0,8.0,9.0,6.0,13.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2018-2019-2018-08-25-Nice-Dijon,ligue-1,home,Nice,Dijon,25.08.2018,0,4,2018-2019,56%,44%,16.0,9.0,3.0,5.0,12.0,4.0,1.0,0.0,21.0,12.0,5.0,3.0,1.0,2.0,1.0,3.0,11.0,19.0,2.0,3.0,108.0,113.0,60.0,38.0,52%,48%,3.0,2.0,0.0,1.0,3.0,1.0,0.0,0.0,11.0,5.0,4.0,2.0,1.0,1.0,1.0,0.0,4.0,11.0,0.0,2.0,51.0,64.0,33.0,23.0,60%,40%,13.0,7.0,3.0,4.0,9.0,3.0,1.0,0.0,10.0,7.0,1.0,1.0,0.0,1.0,0.0,3.0,7.0,8.0,2.0,1.0,57.0,49.0,27.0,15.0,0.0,0.0,511.0,402.0,439.0,318.0,281.0,253.0,245.0,214.0,0.0,0.0,230.0,149.0,194.0,104.0,0.0,0.0,15.0,19.0,9.0,15.0,6.0,4.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2018-2019-2018-08-25-Paris SG-Angers,ligue-1,home,Paris SG,Angers,25.08.2018,3,1,2018-2019,60%,40%,13.0,11.0,5.0,6.0,5.0,3.0,3.0,2.0,2.0,15.0,9.0,1.0,6.0,0.0,5.0,2.0,10.0,2.0,2.0,0.0,94.0,63.0,37.0,23.0,58%,42%,5.0,8.0,2.0,4.0,1.0,2.0,2.0,2.0,1.0,6.0,4.0,1.0,0.0,0.0,3.0,1.0,7.0,1.0,1.0,0.0,48.0,38.0,16.0,9.0,62%,38%,8.0,3.0,3.0,2.0,4.0,1.0,1.0,0.0,1.0,9.0,5.0,0.0,6.0,0.0,2.0,1.0,3.0,1.0,1.0,0.0,46.0,25.0,21.0,14.0,0.0,0.0,679.0,464.0,612.0,379.0,329.0,243.0,295.0,202.0,0.0,0.0,350.0,221.0,317.0,177.0,0.0,0.0,25.0,28.0,14.0,12.0,11.0,16.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2018-2019-2018-08-25-Toulouse-Nimes,ligue-1,home,Toulouse,Nimes,25.08.2018,1,0,2018-2019,63%,37%,10.0,9.0,5.0,0.0,4.0,6.0,1.0,3.0,19.0,19.0,3.0,3.0,2.0,0.0,0.0,4.0,17.0,21.0,1.0,3.0,126.0,103.0,52.0,57.0,65%,35%,5.0,4.0,2.0,0.0,2.0,2.0,1.0,2.0,10.0,8.0,2.0,2.0,2.0,0.0,0.0,2.0,6.0,11.0,0.0,1.0,64.0,50.0,24.0,27.0,61%,39%,5.0,5.0,3.0,0.0,2.0,4.0,0.0,1.0,9.0,11.0,1.0,1.0,0.0,0.0,0.0,2.0,11.0,10.0,1.0,2.0,62.0,53.0,28.0,30.0,0.0,0.0,524.0,302.0,436.0,212.0,283.0,143.0,235.0,95.0,0.0,0.0,241.0,159.0,201.0,117.0,0.0,0.0,17.0,22.0,8.0,9.0,9.0,13.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2018-2019-2018-08-26-Bordeaux-Monaco,ligue-1,home,Bordeaux,Monaco,26.08.2018,2,1,2018-2019,49%,51%,14.0,15.0,6.0,5.0,7.0,5.0,1.0,5.0,16.0,13.0,5.0,8.0,2.0,1.0,4.0,4.0,10.0,14.0,1.0,2.0,82.0,91.0,40.0,38.0,47%,53%,6.0,4.0,1.0,1.0,4.0,3.0,1.0,0.0,12.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,9.0,0.0,0.0,43.0,46.0,19.0,15.0,51%,49%,8.0,11.0,5.0,4.0,3.0,2.0,0.0,5.0,4.0,8.0,3.0,6.0,1.0,0.0,3.0,3.0,6.0,5.0,1.0,2.0,39.0,45.0,21.0,23.0,0.0,0.0,362.0,428.0,274.0,340.0,214.0,239.0,164.0,191.0,0.0,0.0,148.0,189.0,110.0,149.0,0.0,0.0,16.0,25.0,5.0,14.0,11.0,11.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2018-2019-2018-08-26-Lille-Guingamp,ligue-1,home,Lille,Guingamp,26.08.2018,3,0,2018-2019,50%,50%,13.0,13.0,7.0,4.0,4.0,6.0,2.0,3.0,15.0,16.0,4.0,4.0,3.0,2.0,4.0,4.0,13.0,13.0,2.0,1.0,99.0,114.0,26.0,60.0,49%,51%,6.0,8.0,5.0,2.0,1.0,5.0,0.0,1.0,8.0,6.0,1.0,2.0,1.0,1.0,2.0,3.0,5.0,7.0,0.0,0.0,62.0,61.0,10.0,33.0,51%,49%,7.0,5.0,2.0,2.0,3.0,1.0,2.0,2.0,7.0,10.0,3.0,2.0,2.0,1.0,2.0,1.0,8.0,6.0,2.0,1.0,37.0,53.0,16.0,27.0,0.0,1.0,418.0,442.0,340.0,361.0,237.0,244.0,196.0,202.0,0.0,1.0,181.0,198.0,144.0,159.0,0.0,0.0,9.0,15.0,6.0,4.0,3.0,11.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2018-2019-2018-08-26-Marseille-Rennes,ligue-1,home,Marseille,Rennes,26.08.2018,2,2,2018-2019,63%,37%,9.0,7.0,3.0,2.0,4.0,3.0,2.0,2.0,17.0,17.0,8.0,4.0,2.0,2.0,0.0,1.0,16.0,15.0,1.0,1.0,124.0,79.0,58.0,29.0,63%,37%,3.0,5.0,1.0,2.0,2.0,2.0,0.0,1.0,9.0,7.0,4.0,0.0,1.0,1.0,0.0,1.0,7.0,8.0,1.0,0.0,56.0,41.0,26.0,12.0,63%,37%,6.0,2.0,2.0,0.0,2.0,1.0,2.0,1.0,8.0,10.0,4.0,4.0,1.0,1.0,0.0,0.0,9.0,7.0,0.0,1.0,68.0,38.0,32.0,17.0,0.0,0.0,493.0,276.0,405.0,189.0,249.0,147.0,209.0,108.0,0.0,0.0,244.0,129.0,196.0,81.0,0.0,0.0,15.0,15.0,6.0,9.0,9.0,6.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
