match,league,home/away,team,opponent,date,goals,opponent goals,season,Match Ball Possession,opponent Match Ball Possession,Match Goal Attempts,opponent Match Goal Attempts,Match Shots on Goal,opponent Match Shots on Goal,Match Shots off Goal,opponent Match Shots off Goal,Match Blocked Shots,opponent Match Blocked Shots,Match Free Kicks,opponent Match Free Kicks,Match Corner Kicks,opponent Match Corner Kicks,Match Offsides,opponent Match Offsides,Match Goalkeeper Saves,opponent Match Goalkeeper Saves,Match Fouls,opponent Match Fouls,Match Yellow Cards,opponent Match Yellow Cards,1st half Ball Possession,opponent 1st half Ball Possession,1st half Goal Attempts,opponent 1st half Goal Attempts,1st half Shots on Goal,opponent 1st half Shots on Goal,1st half Shots off Goal,opponent 1st half Shots off Goal,1st half Blocked Shots,opponent 1st half Blocked Shots,1st half Free Kicks,opponent 1st half Free Kicks,1st half Corner Kicks,opponent 1st half Corner Kicks,1st half Offsides,opponent 1st half Offsides,1st half Goalkeeper Saves,opponent 1st half Goalkeeper Saves,1st half Fouls,opponent 1st half Fouls,1st half Yellow Cards,opponent 1st half Yellow Cards,2nd half Ball Possession,opponent 2nd half Ball Possession,2nd half Goal Attempts,opponent 2nd half Goal Attempts,2nd half Shots on Goal,opponent 2nd half Shots on Goal,2nd half Shots off Goal,opponent 2nd half Shots off Goal,2nd half Blocked Shots,opponent 2nd half Blocked Shots,2nd half Free Kicks,opponent 2nd half Free Kicks,2nd half Corner Kicks,opponent 2nd half Corner Kicks,2nd half Offsides,opponent 2nd half Offsides,2nd half Goalkeeper Saves,opponent 2nd half Goalkeeper Saves,2nd half Fouls,opponent 2nd half Fouls,2nd half Yellow Cards,opponent 2nd half Yellow Cards,Match Red Cards,opponent Match Red Cards,2nd half Red Cards,opponent 2nd half Red Cards,Match Pass Success %,opponent Match Pass Success %,1st half Pass Success %,opponent 1st half Pass Success %,2nd half Pass Success %,opponent 2nd half Pass Success %,1st half Red Cards,opponent 1st half Red Cards,Match Total Passes,opponent Match Total Passes,Match Tackles,opponent Match Tackles,1st half Total Passes,opponent 1st half Total Passes,1st half Tackles,opponent 1st half Tackles,2nd half Total Passes,opponent 2nd half Total Passes,2nd half Tackles,opponent 2nd half Tackles,Extra timeBall Possession,opponent Extra timeBall Possession,Extra timeGoal Attempts,opponent Extra timeGoal Attempts,Extra timeShots on Goal,opponent Extra timeShots on Goal,Extra timeShots off Goal,opponent Extra timeShots off Goal,Extra timeBlocked Shots,opponent Extra timeBlocked Shots,Extra timeFree Kicks,opponent Extra timeFree Kicks,Extra timeCorner Kicks,opponent Extra timeCorner Kicks,Extra timeOffsides,opponent Extra timeOffsides,Extra timeGoalkeeper Saves,opponent Extra timeGoalkeeper Saves,Extra timeFouls,opponent Extra timeFouls,Extra timeYellow Cards,opponent Extra timeYellow Cards,Extra timeTotal Passes,opponent Extra timeTotal Passes,Extra timeTackles,opponent Extra timeTackles,Match Throw-in,opponent Match Throw-in,2nd half Throw-in,opponent 2nd half Throw-in
premier-league-2016-2017-2017-04-15-Crystal Palace-Leicester,premier-league,home,Crystal Palace,Leicester,15.04.2017,2,2,2016-2017,58%,42%,15.0,6.0,4.0,2.0,6.0,2.0,5.0,2.0,16.0,10.0,8.0,5.0,0.0,0.0,0.0,2.0,10.0,16.0,0.0,2.0,63%,37%,7.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,10.0,5.0,5.0,1.0,0.0,0.0,0.0,1.0,5.0,10.0,0.0,1.0,52%,48%,8.0,5.0,3.0,1.0,3.0,2.0,2.0,2.0,6.0,5.0,3.0,4.0,0.0,0.0,0.0,1.0,5.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420.0,311.0,19.0,24.0,243.0,144.0,9.0,14.0,177.0,167.0,10.0,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2016-2017-2017-04-15-Everton-Burnley,premier-league,home,Everton,Burnley,15.04.2017,3,1,2016-2017,63%,37%,29.0,13.0,7.0,6.0,9.0,4.0,13.0,3.0,13.0,16.0,6.0,7.0,3.0,0.0,5.0,4.0,15.0,14.0,2.0,0.0,65%,35%,13.0,8.0,3.0,4.0,5.0,2.0,5.0,2.0,9.0,8.0,4.0,4.0,0.0,0.0,4.0,3.0,8.0,9.0,1.0,0.0,61%,39%,16.0,5.0,4.0,2.0,4.0,2.0,8.0,1.0,4.0,8.0,2.0,3.0,3.0,0.0,1.0,1.0,7.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,529.0,301.0,20.0,23.0,281.0,153.0,9.0,10.0,248.0,148.0,11.0,13.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2016-2017-2017-04-15-Southampton-Manchester City,premier-league,home,Southampton,Manchester City,15.04.2017,0,3,2016-2017,41%,59%,8.0,18.0,1.0,5.0,4.0,7.0,3.0,6.0,8.0,9.0,4.0,8.0,0.0,0.0,2.0,1.0,9.0,8.0,3.0,0.0,33%,67%,4.0,8.0,0.0,0.0,3.0,6.0,1.0,2.0,4.0,7.0,1.0,6.0,0.0,0.0,0.0,0.0,7.0,4.0,3.0,0.0,49%,51%,4.0,10.0,1.0,5.0,1.0,1.0,2.0,4.0,4.0,2.0,3.0,2.0,0.0,0.0,2.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,434.0,628.0,21.0,13.0,194.0,385.0,10.0,4.0,240.0,243.0,11.0,9.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2016-2017-2017-04-15-Stoke-Hull,premier-league,home,Stoke,Hull,15.04.2017,3,1,2016-2017,45%,55%,14.0,14.0,4.0,3.0,6.0,6.0,4.0,5.0,7.0,16.0,3.0,7.0,4.0,3.0,2.0,1.0,12.0,5.0,0.0,2.0,45%,55%,7.0,7.0,1.0,1.0,4.0,3.0,2.0,3.0,3.0,7.0,1.0,4.0,3.0,3.0,1.0,0.0,4.0,1.0,0.0,1.0,45%,55%,7.0,7.0,3.0,2.0,2.0,3.0,2.0,2.0,4.0,9.0,2.0,3.0,1.0,0.0,1.0,1.0,8.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361.0,435.0,15.0,19.0,189.0,223.0,6.0,11.0,172.0,212.0,9.0,8.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2016-2017-2017-04-15-Sunderland-West Ham,premier-league,home,Sunderland,West Ham,15.04.2017,2,2,2016-2017,47%,53%,14.0,7.0,4.0,3.0,6.0,2.0,4.0,2.0,10.0,16.0,7.0,1.0,2.0,0.0,1.0,2.0,14.0,10.0,1.0,2.0,43%,57%,7.0,5.0,3.0,2.0,2.0,2.0,2.0,1.0,5.0,10.0,5.0,0.0,2.0,0.0,1.0,2.0,8.0,5.0,1.0,0.0,51%,49%,7.0,2.0,1.0,1.0,4.0,0.0,2.0,1.0,5.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355.0,416.0,17.0,13.0,161.0,218.0,9.0,9.0,194.0,198.0,8.0,4.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2016-2017-2017-04-15-Tottenham-Bournemouth,premier-league,home,Tottenham,Bournemouth,15.04.2017,4,0,2016-2017,69%,31%,25.0,5.0,14.0,1.0,2.0,3.0,9.0,1.0,12.0,11.0,13.0,1.0,3.0,2.0,1.0,10.0,8.0,10.0,0.0,1.0,69%,31%,8.0,1.0,5.0,0.0,1.0,1.0,2.0,0.0,4.0,7.0,5.0,1.0,2.0,1.0,0.0,3.0,5.0,3.0,0.0,0.0,69%,31%,17.0,4.0,9.0,1.0,1.0,2.0,7.0,1.0,8.0,4.0,8.0,0.0,1.0,1.0,1.0,7.0,3.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,655.0,298.0,13.0,19.0,321.0,142.0,6.0,11.0,334.0,156.0,7.0,8.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2016-2017-2017-04-15-Watford-Swansea,premier-league,home,Watford,Swansea,15.04.2017,1,0,2016-2017,52%,48%,15.0,13.0,7.0,4.0,6.0,5.0,2.0,4.0,15.0,12.0,6.0,2.0,4.0,2.0,4.0,6.0,8.0,13.0,0.0,0.0,60%,40%,8.0,8.0,5.0,3.0,2.0,2.0,1.0,3.0,9.0,5.0,2.0,2.0,2.0,0.0,3.0,4.0,3.0,9.0,0.0,0.0,44%,56%,7.0,5.0,2.0,1.0,4.0,3.0,1.0,1.0,6.0,7.0,4.0,0.0,2.0,2.0,1.0,2.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,444.0,383.0,15.0,20.0,268.0,168.0,8.0,11.0,176.0,215.0,7.0,9.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2016-2017-2017-04-16-Manchester Utd-Chelsea,premier-league,home,Manchester Utd,Chelsea,16.04.2017,2,0,2016-2017,46%,54%,9.0,5.0,3.0,0.0,6.0,4.0,0.0,1.0,21.0,16.0,1.0,3.0,1.0,1.0,0.0,1.0,16.0,20.0,3.0,3.0,59%,41%,4.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,14.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,8.0,14.0,0.0,1.0,32%,68%,5.0,4.0,2.0,0.0,3.0,3.0,0.0,1.0,7.0,8.0,0.0,3.0,0.0,1.0,0.0,1.0,8.0,6.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,414.0,469.0,28.0,23.0,247.0,170.0,15.0,10.0,167.0,299.0,13.0,13.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2016-2017-2017-04-16-West Brom-Liverpool,premier-league,home,West Brom,Liverpool,16.04.2017,0,1,2016-2017,36%,64%,7.0,15.0,2.0,2.0,5.0,9.0,0.0,4.0,11.0,21.0,4.0,4.0,6.0,2.0,1.0,2.0,15.0,9.0,3.0,1.0,29%,71%,5.0,6.0,1.0,2.0,3.0,3.0,1.0,1.0,4.0,11.0,1.0,1.0,2.0,1.0,1.0,1.0,9.0,3.0,1.0,0.0,43%,57%,2.0,9.0,1.0,0.0,2.0,6.0,-1.0,3.0,7.0,10.0,3.0,3.0,4.0,1.0,0.0,1.0,6.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312.0,565.0,14.0,21.0,139.0,345.0,8.0,4.0,173.0,220.0,6.0,17.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2016-2017-2017-04-17-Middlesbrough-Arsenal,premier-league,home,Middlesbrough,Arsenal,17.04.2017,1,2,2016-2017,35%,65%,13.0,12.0,5.0,4.0,6.0,4.0,2.0,4.0,16.0,14.0,2.0,4.0,3.0,0.0,2.0,4.0,11.0,16.0,2.0,2.0,31%,69%,5.0,3.0,0.0,2.0,3.0,0.0,2.0,1.0,11.0,8.0,0.0,3.0,2.0,0.0,1.0,0.0,6.0,11.0,1.0,2.0,39%,61%,8.0,9.0,5.0,2.0,3.0,4.0,0.0,3.0,5.0,6.0,2.0,1.0,1.0,0.0,1.0,4.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.0,584.0,17.0,19.0,127.0,276.0,7.0,8.0,181.0,308.0,10.0,11.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2016-2017-2017-04-22-Bournemouth-Middlesbrough,premier-league,home,Bournemouth,Middlesbrough,22.04.2017,4,0,2016-2017,68%,32%,20.0,5.0,10.0,2.0,7.0,3.0,3.0,0.0,17.0,6.0,4.0,3.0,2.0,2.0,2.0,6.0,4.0,14.0,0.0,4.0,67%,33%,8.0,3.0,4.0,2.0,2.0,1.0,2.0,0.0,8.0,2.0,2.0,1.0,0.0,1.0,2.0,2.0,2.0,6.0,0.0,2.0,69%,31%,12.0,2.0,6.0,0.0,5.0,2.0,1.0,0.0,9.0,4.0,2.0,2.0,2.0,1.0,0.0,4.0,2.0,8.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,604.0,284.0,22.0,21.0,316.0,154.0,12.0,15.0,288.0,130.0,10.0,6.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2016-2017-2017-04-22-Hull-Watford,premier-league,home,Hull,Watford,22.04.2017,2,0,2016-2017,34%,66%,8.0,13.0,3.0,2.0,3.0,5.0,2.0,6.0,13.0,12.0,4.0,7.0,2.0,2.0,2.0,1.0,10.0,11.0,3.0,1.0,41%,59%,1.0,7.0,0.0,1.0,1.0,3.0,0.0,3.0,8.0,5.0,0.0,6.0,1.0,2.0,1.0,0.0,4.0,6.0,1.0,0.0,27%,73%,7.0,6.0,3.0,1.0,2.0,2.0,2.0,3.0,5.0,7.0,4.0,1.0,1.0,0.0,1.0,1.0,6.0,5.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,303.0,573.0,19.0,14.0,188.0,262.0,9.0,9.0,115.0,311.0,10.0,5.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2016-2017-2017-04-22-Swansea-Stoke,premier-league,home,Swansea,Stoke,22.04.2017,2,0,2016-2017,46%,54%,10.0,9.0,6.0,3.0,2.0,5.0,2.0,1.0,15.0,5.0,11.0,4.0,1.0,1.0,3.0,4.0,5.0,14.0,2.0,2.0,53%,47%,4.0,4.0,2.0,1.0,1.0,3.0,1.0,0.0,7.0,4.0,2.0,1.0,1.0,0.0,1.0,1.0,3.0,7.0,1.0,0.0,39%,61%,6.0,5.0,4.0,2.0,1.0,2.0,1.0,1.0,8.0,1.0,9.0,3.0,0.0,1.0,2.0,3.0,2.0,7.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364.0,451.0,24.0,16.0,247.0,217.0,11.0,9.0,117.0,234.0,13.0,7.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2016-2017-2017-04-22-West Ham-Everton,premier-league,home,West Ham,Everton,22.04.2017,0,0,2016-2017,41%,59%,15.0,4.0,3.0,0.0,5.0,3.0,7.0,1.0,17.0,10.0,8.0,4.0,1.0,2.0,0.0,3.0,9.0,15.0,2.0,3.0,35%,65%,5.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,7.0,4.0,4.0,1.0,0.0,0.0,0.0,1.0,4.0,7.0,1.0,1.0,47%,53%,10.0,4.0,2.0,0.0,3.0,3.0,5.0,1.0,10.0,6.0,4.0,3.0,1.0,2.0,0.0,2.0,5.0,8.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342.0,517.0,17.0,20.0,159.0,320.0,6.0,14.0,183.0,197.0,11.0,6.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2016-2017-2017-04-23-Burnley-Manchester Utd,premier-league,home,Burnley,Manchester Utd,23.04.2017,0,2,2016-2017,46%,54%,8.0,12.0,0.0,6.0,4.0,3.0,4.0,3.0,17.0,19.0,3.0,3.0,3.0,1.0,4.0,0.0,17.0,16.0,2.0,1.0,45%,55%,4.0,8.0,0.0,5.0,2.0,0.0,2.0,3.0,13.0,10.0,2.0,2.0,2.0,1.0,3.0,0.0,9.0,12.0,0.0,0.0,47%,53%,4.0,4.0,0.0,1.0,2.0,3.0,2.0,0.0,4.0,9.0,1.0,1.0,1.0,0.0,1.0,0.0,8.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,385.0,471.0,32.0,18.0,175.0,215.0,10.0,10.0,210.0,256.0,22.0,8.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,30.0,26.0,30.0
premier-league-2016-2017-2017-04-23-Liverpool-Crystal Palace,premier-league,home,Liverpool,Crystal Palace,23.04.2017,1,2,2016-2017,72%,28%,14.0,7.0,1.0,3.0,7.0,3.0,6.0,1.0,13.0,9.0,4.0,3.0,0.0,3.0,1.0,0.0,8.0,10.0,1.0,2.0,70%,30%,5.0,3.0,1.0,2.0,1.0,1.0,3.0,0.0,7.0,5.0,2.0,1.0,0.0,2.0,1.0,0.0,4.0,5.0,0.0,1.0,74%,26%,9.0,4.0,0.0,1.0,6.0,2.0,3.0,1.0,6.0,4.0,2.0,2.0,0.0,1.0,0.0,0.0,4.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,626.0,234.0,23.0,28.0,332.0,140.0,10.0,15.0,294.0,94.0,13.0,13.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,24.0,30.0,24.0
premier-league-2016-2017-2017-04-25-Chelsea-Southampton,premier-league,home,Chelsea,Southampton,25.04.2017,4,2,2016-2017,48%,52%,17.0,12.0,7.0,4.0,5.0,4.0,5.0,4.0,11.0,13.0,6.0,7.0,0.0,2.0,2.0,3.0,13.0,9.0,2.0,2.0,49%,51%,9.0,6.0,2.0,2.0,3.0,2.0,4.0,2.0,6.0,7.0,3.0,2.0,0.0,1.0,1.0,0.0,7.0,5.0,1.0,0.0,47%,53%,8.0,6.0,5.0,2.0,2.0,2.0,1.0,2.0,5.0,6.0,3.0,5.0,0.0,1.0,1.0,3.0,6.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,478.0,508.0,15.0,9.0,243.0,252.0,7.0,2.0,235.0,256.0,8.0,7.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2016-2017-2017-04-26-Arsenal-Leicester,premier-league,home,Arsenal,Leicester,26.04.2017,1,0,2016-2017,69%,31%,12.0,7.0,5.0,3.0,6.0,2.0,1.0,2.0,19.0,16.0,12.0,1.0,8.0,6.0,3.0,4.0,9.0,13.0,2.0,4.0,73%,27%,6.0,3.0,2.0,1.0,3.0,2.0,1.0,0.0,9.0,7.0,4.0,1.0,5.0,2.0,1.0,2.0,2.0,7.0,0.0,1.0,64%,36%,6.0,4.0,3.0,2.0,3.0,0.0,0.0,2.0,10.0,9.0,8.0,0.0,3.0,4.0,2.0,2.0,7.0,6.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,691.0,316.0,10.0,14.0,397.0,149.0,5.0,7.0,294.0,167.0,5.0,7.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2016-2017-2017-04-26-Crystal Palace-Tottenham,premier-league,home,Crystal Palace,Tottenham,26.04.2017,0,1,2016-2017,32%,68%,6.0,18.0,1.0,4.0,2.0,8.0,3.0,6.0,15.0,13.0,2.0,11.0,1.0,0.0,3.0,1.0,13.0,15.0,3.0,3.0,33%,67%,5.0,8.0,1.0,1.0,2.0,3.0,2.0,4.0,10.0,5.0,1.0,2.0,1.0,0.0,1.0,1.0,5.0,10.0,0.0,1.0,31%,69%,1.0,10.0,0.0,3.0,0.0,5.0,1.0,2.0,5.0,8.0,1.0,9.0,0.0,0.0,2.0,0.0,8.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.0,595.0,24.0,22.0,145.0,302.0,10.0,9.0,126.0,293.0,14.0,13.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2016-2017-2017-04-26-Middlesbrough-Sunderland,premier-league,home,Middlesbrough,Sunderland,26.04.2017,1,0,2016-2017,49%,51%,6.0,10.0,2.0,4.0,3.0,4.0,1.0,2.0,17.0,16.0,3.0,5.0,1.0,6.0,4.0,1.0,15.0,11.0,3.0,3.0,47%,53%,4.0,5.0,2.0,2.0,2.0,2.0,0.0,1.0,7.0,6.0,0.0,3.0,1.0,3.0,2.0,1.0,5.0,4.0,2.0,2.0,51%,49%,2.0,5.0,0.0,2.0,1.0,2.0,1.0,1.0,10.0,10.0,3.0,2.0,0.0,3.0,2.0,0.0,10.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,396.0,413.0,13.0,15.0,202.0,223.0,8.0,7.0,194.0,190.0,5.0,8.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2016-2017-2017-04-27-Manchester City-Manchester Utd,premier-league,home,Manchester City,Manchester Utd,27.04.2017,0,0,2016-2017,69%,31%,19.0,3.0,6.0,1.0,8.0,1.0,5.0,1.0,8.0,12.0,7.0,4.0,2.0,1.0,1.0,6.0,10.0,8.0,1.0,1.0,63%,37%,10.0,2.0,3.0,1.0,5.0,1.0,2.0,0.0,3.0,5.0,3.0,3.0,0.0,1.0,1.0,3.0,5.0,2.0,0.0,0.0,75%,25%,9.0,1.0,3.0,0.0,3.0,0.0,3.0,1.0,5.0,7.0,4.0,1.0,2.0,0.0,0.0,3.0,5.0,6.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,644.0,288.0,19.0,23.0,323.0,186.0,12.0,11.0,321.0,102.0,7.0,12.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
premier-league-2016-2017-2017-04-29-Crystal Palace-Burnley,premier-league,home,Crystal Palace,Burnley,29.04.2017,0,2,2016-2017,64%,36%,15.0,9.0,5.0,3.0,6.0,2.0,4.0,4.0,12.0,13.0,14.0,4.0,2.0,1.0,1.0,5.0,11.0,12.0,2.0,0.0,58%,42%,6.0,7.0,1.0,2.0,3.0,2.0,2.0,3.0,7.0,8.0,7.0,3.0,1.0,1.0,1.0,1.0,7.0,7.0,1.0,0.0,70%,30%,9.0,2.0,4.0,1.0,3.0,0.0,2.0,1.0,5.0,5.0,7.0,1.0,1.0,0.0,0.0,4.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,460.0,269.0,12.0,21.0,210.0,150.0,4.0,7.0,250.0,119.0,8.0,14.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,18.0,39.0,18.0
premier-league-2016-2017-2017-04-29-Southampton-Hull,premier-league,home,Southampton,Hull,29.04.2017,0,0,2016-2017,52%,48%,11.0,8.0,2.0,1.0,3.0,3.0,6.0,4.0,13.0,11.0,6.0,6.0,2.0,1.0,1.0,2.0,9.0,13.0,0.0,3.0,45%,55%,3.0,5.0,0.0,1.0,0.0,2.0,3.0,2.0,5.0,5.0,1.0,3.0,2.0,0.0,1.0,0.0,3.0,5.0,0.0,0.0,59%,41%,8.0,3.0,2.0,0.0,3.0,1.0,3.0,2.0,8.0,6.0,5.0,3.0,0.0,1.0,0.0,2.0,6.0,8.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,433.0,399.0,18.0,18.0,207.0,242.0,7.0,12.0,226.0,157.0,11.0,6.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
