match,league,home/away,team,opponent,date,goals,opponent goals,season,Match Ball Possession,opponent Match Ball Possession,Match Goal Attempts,opponent Match Goal Attempts,Match Shots on Goal,opponent Match Shots on Goal,Match Shots off Goal,opponent Match Shots off Goal,Match Blocked Shots,opponent Match Blocked Shots,Match Free Kicks,opponent Match Free Kicks,Match Corner Kicks,opponent Match Corner Kicks,Match Offsides,opponent Match Offsides,Match Throw-in,opponent Match Throw-in,Match Goalkeeper Saves,opponent Match Goalkeeper Saves,Match Fouls,opponent Match Fouls,Match Red Cards,opponent Match Red Cards,Match Yellow Cards,opponent Match Yellow Cards,1st half Ball Possession,opponent 1st half Ball Possession,1st half Goal Attempts,opponent 1st half Goal Attempts,1st half Shots on Goal,opponent 1st half Shots on Goal,1st half Shots off Goal,opponent 1st half Shots off Goal,1st half Blocked Shots,opponent 1st half Blocked Shots,1st half Free Kicks,opponent 1st half Free Kicks,1st half Corner Kicks,opponent 1st half Corner Kicks,1st half Offsides,opponent 1st half Offsides,1st half Throw-in,opponent 1st half Throw-in,1st half Goalkeeper Saves,opponent 1st half Goalkeeper Saves,1st half Fouls,opponent 1st half Fouls,1st half Red Cards,opponent 1st half Red Cards,1st half Yellow Cards,opponent 1st half Yellow Cards,2nd half Ball Possession,opponent 2nd half Ball Possession,2nd half Goal Attempts,opponent 2nd half Goal Attempts,2nd half Shots on Goal,opponent 2nd half Shots on Goal,2nd half Shots off Goal,opponent 2nd half Shots off Goal,2nd half Blocked Shots,opponent 2nd half Blocked Shots,2nd half Free Kicks,opponent 2nd half Free Kicks,2nd half Corner Kicks,opponent 2nd half Corner Kicks,2nd half Offsides,opponent 2nd half Offsides,2nd half Throw-in,opponent 2nd half Throw-in,2nd half Goalkeeper Saves,opponent 2nd half Goalkeeper Saves,2nd half Fouls,opponent 2nd half Fouls,2nd half Yellow Cards,opponent 2nd half Yellow Cards,2nd half Red Cards,opponent 2nd half Red Cards,Match Total Passes,opponent Match Total Passes,2nd half Total Passes,opponent 2nd half Total Passes
ligue-1-2015-2016-2016-02-03-Lille-Caen,ligue-1,home,Lille,Caen,03.02.2016,1,0,2015-2016,59%,41%,12.0,9.0,7.0,2.0,5.0,7.0,0.0,0.0,19.0,19.0,9.0,4.0,0.0,3.0,0.0,0.0,2.0,6.0,18.0,15.0,0.0,1.0,0.0,3.0,60%,40%,3.0,4.0,2.0,1.0,1.0,3.0,0.0,0.0,7.0,10.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,9.0,5.0,0.0,0.0,0.0,0.0,58%,42%,9.0,5.0,5.0,1.0,4.0,4.0,0.0,0.0,12.0,9.0,8.0,2.0,0.0,2.0,0.0,0.0,1.0,4.0,9.0,10.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0
ligue-1-2015-2016-2016-02-03-Lyon-Bordeaux,ligue-1,home,Lyon,Bordeaux,03.02.2016,3,0,2015-2016,55%,45%,18.0,12.0,5.0,4.0,13.0,8.0,0.0,0.0,16.0,11.0,3.0,8.0,2.0,5.0,0.0,0.0,4.0,2.0,9.0,11.0,0.0,0.0,2.0,4.0,60%,40%,9.0,8.0,1.0,2.0,8.0,6.0,0.0,0.0,10.0,4.0,2.0,3.0,0.0,2.0,0.0,0.0,2.0,0.0,4.0,8.0,0.0,0.0,1.0,2.0,50%,50%,9.0,4.0,4.0,2.0,5.0,2.0,0.0,0.0,6.0,7.0,1.0,5.0,2.0,3.0,0.0,0.0,2.0,2.0,5.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2015-2016-2016-02-03-Nantes-GFC Ajaccio,ligue-1,home,Nantes,GFC Ajaccio,03.02.2016,3,1,2015-2016,53%,47%,15.0,4.0,7.0,2.0,8.0,2.0,0.0,0.0,22.0,21.0,4.0,1.0,6.0,4.0,0.0,0.0,1.0,4.0,16.0,18.0,0.0,1.0,1.0,1.0,52%,48%,5.0,4.0,3.0,2.0,2.0,2.0,0.0,0.0,10.0,14.0,1.0,1.0,4.0,1.0,0.0,0.0,1.0,1.0,10.0,9.0,0.0,0.0,1.0,0.0,54%,46%,10.0,0.0,4.0,0.0,6.0,0.0,0.0,0.0,12.0,7.0,3.0,0.0,2.0,3.0,0.0,0.0,0.0,3.0,6.0,9.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
ligue-1-2015-2016-2016-02-03-Nice-Toulouse,ligue-1,home,Nice,Toulouse,03.02.2016,1,0,2015-2016,62%,38%,10.0,7.0,1.0,1.0,9.0,6.0,0.0,0.0,10.0,10.0,7.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,10.0,9.0,0.0,0.0,1.0,1.0,60%,40%,2.0,5.0,0.0,0.0,2.0,5.0,0.0,0.0,3.0,5.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,65%,35%,8.0,2.0,1.0,1.0,7.0,1.0,0.0,0.0,7.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2015-2016-2016-02-03-Paris SG-Lorient,ligue-1,home,Paris SG,Lorient,03.02.2016,3,1,2015-2016,59%,41%,16.0,11.0,7.0,4.0,9.0,7.0,0.0,0.0,13.0,11.0,4.0,8.0,2.0,2.0,0.0,0.0,3.0,4.0,9.0,11.0,0.0,0.0,1.0,1.0,68%,32%,7.0,4.0,4.0,1.0,3.0,3.0,0.0,0.0,9.0,6.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,5.0,8.0,0.0,0.0,1.0,0.0,50%,50%,9.0,7.0,3.0,3.0,6.0,4.0,0.0,0.0,4.0,5.0,0.0,8.0,1.0,1.0,0.0,0.0,3.0,1.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2015-2016-2016-02-03-Reims-Angers,ligue-1,home,Reims,Angers,03.02.2016,2,1,2015-2016,57%,43%,13.0,12.0,5.0,6.0,8.0,6.0,0.0,0.0,18.0,14.0,8.0,5.0,4.0,3.0,0.0,0.0,5.0,3.0,10.0,15.0,0.0,1.0,0.0,3.0,60%,40%,6.0,4.0,3.0,3.0,3.0,1.0,0.0,0.0,4.0,5.0,5.0,2.0,2.0,1.0,0.0,0.0,2.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,54%,46%,7.0,8.0,2.0,3.0,5.0,5.0,0.0,0.0,14.0,9.0,3.0,3.0,2.0,2.0,0.0,0.0,3.0,1.0,7.0,12.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0
ligue-1-2015-2016-2016-02-04-Rennes-St Etienne,ligue-1,home,Rennes,St Etienne,04.02.2016,0,1,2015-2016,49%,51%,5.0,13.0,0.0,4.0,5.0,9.0,0.0,0.0,17.0,10.0,4.0,8.0,1.0,1.0,0.0,0.0,3.0,0.0,9.0,16.0,0.0,0.0,2.0,2.0,47%,53%,1.0,5.0,0.0,1.0,1.0,4.0,0.0,0.0,9.0,6.0,1.0,5.0,1.0,1.0,0.0,0.0,1.0,0.0,5.0,8.0,0.0,0.0,1.0,1.0,51%,49%,4.0,8.0,0.0,3.0,4.0,5.0,0.0,0.0,8.0,4.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2015-2016-2016-02-06-Angers-Lyon,ligue-1,home,Angers,Lyon,06.02.2016,0,3,2015-2016,37%,63%,5.0,9.0,0.0,4.0,5.0,5.0,0.0,0.0,19.0,11.0,2.0,6.0,2.0,4.0,0.0,0.0,1.0,0.0,9.0,16.0,1.0,0.0,1.0,2.0,39%,61%,3.0,2.0,0.0,2.0,3.0,0.0,0.0,0.0,11.0,3.0,0.0,3.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,10.0,1.0,0.0,0.0,0.0,35%,65%,2.0,7.0,0.0,2.0,2.0,5.0,0.0,0.0,8.0,8.0,2.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,8.0,6.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2015-2016-2016-02-06-Bastia-Troyes,ligue-1,home,Bastia,Troyes,06.02.2016,2,0,2015-2016,47%,53%,10.0,11.0,5.0,1.0,5.0,10.0,0.0,0.0,12.0,10.0,8.0,6.0,2.0,1.0,0.0,0.0,1.0,3.0,8.0,12.0,1.0,2.0,0.0,2.0,50%,50%,3.0,4.0,3.0,0.0,0.0,4.0,0.0,0.0,5.0,6.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,4.0,5.0,0.0,0.0,0.0,1.0,44%,56%,7.0,7.0,2.0,1.0,5.0,6.0,0.0,0.0,7.0,4.0,3.0,4.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,7.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0
ligue-1-2015-2016-2016-02-06-Caen-Reims,ligue-1,home,Caen,Reims,06.02.2016,0,2,2015-2016,50%,50%,13.0,12.0,4.0,5.0,9.0,7.0,0.0,0.0,13.0,13.0,6.0,2.0,0.0,0.0,0.0,0.0,3.0,4.0,13.0,13.0,0.0,0.0,3.0,2.0,48%,52%,7.0,7.0,3.0,3.0,4.0,4.0,0.0,0.0,6.0,7.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,7.0,6.0,0.0,0.0,1.0,0.0,52%,48%,6.0,5.0,1.0,2.0,5.0,3.0,0.0,0.0,7.0,6.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,7.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2015-2016-2016-02-06-GFC Ajaccio-Guingamp,ligue-1,home,GFC Ajaccio,Guingamp,06.02.2016,0,0,2015-2016,59%,41%,17.0,3.0,2.0,0.0,15.0,3.0,0.0,0.0,9.0,16.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,15.0,8.0,0.0,1.0,1.0,0.0,63%,37%,7.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,4.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,4.0,0.0,1.0,1.0,0.0,55%,45%,10.0,3.0,1.0,0.0,9.0,3.0,0.0,0.0,5.0,9.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2015-2016-2016-02-06-Lorient-Montpellier,ligue-1,home,Lorient,Montpellier,06.02.2016,1,1,2015-2016,51%,49%,6.0,11.0,4.0,5.0,2.0,6.0,0.0,0.0,8.0,13.0,7.0,1.0,3.0,1.0,0.0,0.0,4.0,3.0,10.0,8.0,1.0,0.0,1.0,1.0,56%,44%,0.0,4.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,8.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,7.0,2.0,1.0,0.0,1.0,0.0,46%,54%,6.0,7.0,4.0,3.0,2.0,4.0,0.0,0.0,6.0,5.0,4.0,1.0,2.0,1.0,0.0,0.0,3.0,3.0,3.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2015-2016-2016-02-06-Monaco-Nice,ligue-1,home,Monaco,Nice,06.02.2016,1,0,2015-2016,39%,61%,8.0,12.0,3.0,3.0,5.0,9.0,0.0,0.0,11.0,17.0,5.0,7.0,1.0,2.0,0.0,0.0,3.0,2.0,14.0,14.0,1.0,0.0,5.0,6.0,47%,53%,6.0,3.0,2.0,0.0,4.0,3.0,0.0,0.0,6.0,7.0,5.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,4.0,8.0,0.0,0.0,0.0,4.0,30%,70%,2.0,9.0,1.0,3.0,1.0,6.0,0.0,0.0,5.0,10.0,0.0,5.0,0.0,1.0,0.0,0.0,3.0,0.0,10.0,6.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2015-2016-2016-02-06-Toulouse-Nantes,ligue-1,home,Toulouse,Nantes,06.02.2016,0,0,2015-2016,49%,51%,9.0,15.0,2.0,7.0,7.0,8.0,0.0,0.0,25.0,18.0,5.0,7.0,2.0,1.0,0.0,0.0,7.0,2.0,15.0,22.0,0.0,0.0,2.0,4.0,45%,55%,5.0,7.0,1.0,3.0,4.0,4.0,0.0,0.0,10.0,12.0,4.0,6.0,2.0,1.0,0.0,0.0,3.0,1.0,10.0,7.0,0.0,0.0,1.0,2.0,53%,47%,4.0,8.0,1.0,4.0,3.0,4.0,0.0,0.0,15.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,5.0,15.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2015-2016-2016-02-07-Bordeaux-St Etienne,ligue-1,home,Bordeaux,St Etienne,07.02.2016,1,4,2015-2016,60%,40%,10.0,13.0,3.0,8.0,7.0,5.0,0.0,0.0,26.0,17.0,3.0,4.0,2.0,2.0,0.0,0.0,4.0,2.0,17.0,23.0,1.0,0.0,4.0,1.0,58%,42%,5.0,10.0,2.0,6.0,3.0,4.0,0.0,0.0,17.0,6.0,1.0,4.0,0.0,0.0,0.0,0.0,4.0,1.0,8.0,16.0,0.0,0.0,2.0,1.0,62%,38%,5.0,3.0,1.0,2.0,4.0,1.0,0.0,0.0,9.0,11.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,9.0,7.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2015-2016-2016-02-07-Lille-Rennes,ligue-1,home,Lille,Rennes,07.02.2016,1,1,2015-2016,47%,53%,16.0,11.0,6.0,3.0,10.0,8.0,0.0,0.0,13.0,12.0,4.0,4.0,1.0,1.0,0.0,0.0,2.0,5.0,12.0,12.0,1.0,0.0,3.0,4.0,53%,47%,9.0,0.0,3.0,0.0,6.0,0.0,0.0,0.0,2.0,5.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,2.0,0.0,0.0,0.0,2.0,41%,59%,7.0,11.0,3.0,3.0,4.0,8.0,0.0,0.0,11.0,7.0,0.0,2.0,1.0,1.0,0.0,0.0,2.0,3.0,7.0,10.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2015-2016-2016-02-07-Marseille-Paris SG,ligue-1,home,Marseille,Paris SG,07.02.2016,1,2,2015-2016,50%,50%,18.0,11.0,6.0,3.0,12.0,8.0,0.0,0.0,11.0,11.0,6.0,2.0,4.0,1.0,0.0,0.0,1.0,5.0,7.0,10.0,0.0,0.0,0.0,1.0,49%,51%,9.0,6.0,5.0,1.0,4.0,5.0,0.0,0.0,3.0,5.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,2.0,3.0,0.0,0.0,0.0,0.0,51%,49%,9.0,5.0,1.0,2.0,8.0,3.0,0.0,0.0,8.0,6.0,3.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,5.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2015-2016-2016-02-12-Rennes-Angers,ligue-1,home,Rennes,Angers,12.02.2016,1,0,2015-2016,65%,35%,10.0,11.0,4.0,0.0,6.0,11.0,0.0,0.0,20.0,13.0,7.0,3.0,3.0,1.0,0.0,0.0,0.0,3.0,10.0,19.0,0.0,0.0,0.0,1.0,67%,33%,4.0,5.0,1.0,0.0,3.0,5.0,0.0,0.0,11.0,7.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,5.0,10.0,0.0,0.0,0.0,1.0,63%,37%,6.0,6.0,3.0,0.0,3.0,6.0,0.0,0.0,9.0,6.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2015-2016-2016-02-13-GFC Ajaccio-Troyes,ligue-1,home,GFC Ajaccio,Troyes,13.02.2016,2,3,2015-2016,56%,44%,18.0,6.0,6.0,3.0,12.0,3.0,0.0,0.0,15.0,20.0,12.0,1.0,3.0,5.0,0.0,0.0,0.0,4.0,17.0,10.0,0.0,0.0,2.0,3.0,57%,43%,6.0,4.0,2.0,3.0,4.0,1.0,0.0,0.0,8.0,9.0,3.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0,8.0,4.0,0.0,0.0,1.0,1.0,55%,45%,12.0,2.0,4.0,0.0,8.0,2.0,0.0,0.0,7.0,11.0,9.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,9.0,6.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2015-2016-2016-02-13-Guingamp-Bordeaux,ligue-1,home,Guingamp,Bordeaux,13.02.2016,2,4,2015-2016,48%,52%,10.0,12.0,2.0,7.0,8.0,5.0,0.0,0.0,13.0,20.0,5.0,4.0,2.0,4.0,0.0,0.0,3.0,0.0,18.0,9.0,0.0,0.0,1.0,0.0,43%,57%,5.0,7.0,1.0,5.0,4.0,2.0,0.0,0.0,9.0,7.0,0.0,2.0,2.0,2.0,0.0,0.0,3.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,54%,46%,5.0,5.0,1.0,2.0,4.0,3.0,0.0,0.0,4.0,13.0,5.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,13.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2015-2016-2016-02-13-Montpellier-Toulouse,ligue-1,home,Montpellier,Toulouse,13.02.2016,2,0,2015-2016,46%,54%,7.0,10.0,2.0,3.0,5.0,7.0,0.0,0.0,17.0,15.0,4.0,4.0,1.0,4.0,0.0,0.0,3.0,0.0,14.0,13.0,0.0,0.0,0.0,2.0,52%,48%,3.0,4.0,1.0,2.0,2.0,2.0,0.0,0.0,8.0,6.0,1.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,6.0,7.0,0.0,0.0,0.0,1.0,40%,60%,4.0,6.0,1.0,1.0,3.0,5.0,0.0,0.0,9.0,9.0,3.0,2.0,1.0,3.0,0.0,0.0,1.0,0.0,8.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2015-2016-2016-02-13-Nantes-Lorient,ligue-1,home,Nantes,Lorient,13.02.2016,2,1,2015-2016,46%,54%,10.0,4.0,3.0,1.0,7.0,3.0,0.0,0.0,14.0,20.0,5.0,5.0,3.0,1.0,0.0,0.0,0.0,1.0,18.0,14.0,0.0,1.0,1.0,3.0,50%,50%,8.0,3.0,3.0,0.0,5.0,3.0,0.0,0.0,3.0,10.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,3.0,0.0,0.0,0.0,0.0,42%,58%,2.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,11.0,10.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,9.0,11.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0
ligue-1-2015-2016-2016-02-13-Paris SG-Lille,ligue-1,home,Paris SG,Lille,13.02.2016,0,0,2015-2016,60%,40%,12.0,5.0,4.0,0.0,8.0,5.0,0.0,0.0,13.0,15.0,3.0,2.0,2.0,3.0,0.0,0.0,0.0,4.0,13.0,10.0,0.0,0.0,2.0,3.0,60%,40%,3.0,2.0,2.0,0.0,1.0,2.0,0.0,0.0,3.0,7.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,6.0,2.0,0.0,0.0,1.0,0.0,60%,40%,9.0,3.0,2.0,0.0,7.0,3.0,0.0,0.0,10.0,8.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,7.0,8.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2015-2016-2016-02-13-Reims-Bastia,ligue-1,home,Reims,Bastia,13.02.2016,0,1,2015-2016,54%,46%,13.0,14.0,5.0,3.0,8.0,11.0,0.0,0.0,23.0,30.0,3.0,5.0,5.0,6.0,0.0,0.0,2.0,5.0,25.0,17.0,0.0,0.0,5.0,3.0,53%,47%,4.0,6.0,2.0,1.0,2.0,5.0,0.0,0.0,12.0,9.0,1.0,4.0,2.0,3.0,0.0,0.0,1.0,2.0,7.0,9.0,0.0,0.0,1.0,3.0,55%,45%,9.0,8.0,3.0,2.0,6.0,6.0,0.0,0.0,11.0,21.0,2.0,1.0,3.0,3.0,0.0,0.0,1.0,3.0,18.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2015-2016-2016-02-14-Lyon-Caen,ligue-1,home,Lyon,Caen,14.02.2016,4,1,2015-2016,61%,39%,20.0,15.0,9.0,6.0,11.0,9.0,0.0,0.0,15.0,17.0,5.0,7.0,3.0,3.0,0.0,0.0,5.0,5.0,14.0,12.0,0.0,0.0,3.0,5.0,63%,37%,8.0,3.0,4.0,3.0,4.0,0.0,0.0,0.0,6.0,8.0,3.0,3.0,2.0,2.0,0.0,0.0,3.0,1.0,6.0,4.0,0.0,0.0,0.0,2.0,59%,41%,12.0,12.0,5.0,3.0,7.0,9.0,0.0,0.0,9.0,9.0,2.0,4.0,1.0,1.0,0.0,0.0,2.0,4.0,8.0,8.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2015-2016-2016-02-14-Nice-Marseille,ligue-1,home,Nice,Marseille,14.02.2016,1,1,2015-2016,49%,51%,9.0,12.0,4.0,6.0,5.0,6.0,0.0,0.0,15.0,19.0,0.0,6.0,5.0,1.0,0.0,0.0,5.0,3.0,14.0,14.0,0.0,0.0,1.0,2.0,44%,56%,3.0,5.0,1.0,3.0,2.0,2.0,0.0,0.0,8.0,9.0,0.0,4.0,3.0,1.0,0.0,0.0,2.0,1.0,6.0,7.0,0.0,0.0,0.0,1.0,54%,46%,6.0,7.0,3.0,3.0,3.0,4.0,0.0,0.0,7.0,10.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,2.0,8.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2015-2016-2016-02-14-St Etienne-Monaco,ligue-1,home,St Etienne,Monaco,14.02.2016,1,1,2015-2016,55%,45%,19.0,7.0,7.0,2.0,12.0,5.0,0.0,0.0,14.0,12.0,12.0,6.0,4.0,3.0,0.0,0.0,1.0,6.0,8.0,12.0,0.0,0.0,0.0,1.0,57%,43%,13.0,3.0,5.0,0.0,8.0,3.0,0.0,0.0,5.0,8.0,8.0,3.0,3.0,2.0,0.0,0.0,0.0,5.0,5.0,4.0,0.0,0.0,0.0,0.0,53%,47%,6.0,4.0,2.0,2.0,4.0,2.0,0.0,0.0,9.0,4.0,4.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2015-2016-2016-02-19-Bordeaux-Nice,ligue-1,home,Bordeaux,Nice,19.02.2016,0,0,2015-2016,52%,48%,14.0,10.0,2.0,2.0,12.0,8.0,0.0,0.0,9.0,6.0,7.0,5.0,0.0,1.0,0.0,0.0,2.0,2.0,6.0,8.0,0.0,0.0,0.0,2.0,52%,48%,8.0,3.0,2.0,1.0,6.0,2.0,0.0,0.0,4.0,5.0,3.0,5.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,4.0,0.0,0.0,0.0,1.0,52%,48%,6.0,7.0,0.0,1.0,6.0,6.0,0.0,0.0,5.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2015-2016-2016-02-20-Angers-Montpellier,ligue-1,home,Angers,Montpellier,20.02.2016,2,3,2015-2016,44%,56%,13.0,12.0,4.0,5.0,9.0,5.0,0.0,2.0,17.0,18.0,1.0,6.0,3.0,1.0,0.0,0.0,2.0,2.0,14.0,17.0,0.0,0.0,0.0,1.0,41%,59%,4.0,8.0,0.0,5.0,4.0,3.0,0.0,0.0,6.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,7.0,0.0,0.0,0.0,0.0,47%,53%,9.0,4.0,4.0,0.0,5.0,2.0,0.0,2.0,11.0,12.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,2.0,8.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2015-2016-2016-02-20-Lorient-Guingamp,ligue-1,home,Lorient,Guingamp,20.02.2016,4,3,2015-2016,54%,46%,26.0,14.0,9.0,7.0,15.0,3.0,2.0,4.0,10.0,17.0,6.0,5.0,1.0,4.0,0.0,0.0,4.0,5.0,15.0,6.0,0.0,0.0,4.0,1.0,61%,39%,15.0,8.0,3.0,3.0,12.0,5.0,0.0,0.0,6.0,6.0,4.0,2.0,1.0,3.0,0.0,0.0,1.0,2.0,4.0,3.0,0.0,0.0,1.0,0.0,47%,53%,11.0,6.0,6.0,4.0,3.0,-2.0,2.0,4.0,4.0,11.0,2.0,3.0,0.0,1.0,0.0,0.0,3.0,3.0,11.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2015-2016-2016-02-20-Monaco-Troyes,ligue-1,home,Monaco,Troyes,20.02.2016,3,1,2015-2016,45%,55%,16.0,14.0,8.0,7.0,6.0,5.0,2.0,2.0,12.0,11.0,5.0,7.0,2.0,0.0,0.0,0.0,6.0,5.0,10.0,12.0,0.0,0.0,2.0,0.0,48%,52%,7.0,9.0,6.0,5.0,1.0,4.0,0.0,0.0,6.0,8.0,0.0,3.0,1.0,0.0,0.0,0.0,5.0,4.0,7.0,6.0,0.0,0.0,1.0,0.0,42%,58%,9.0,5.0,2.0,2.0,5.0,1.0,2.0,2.0,6.0,3.0,5.0,4.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2015-2016-2016-02-20-Paris SG-Reims,ligue-1,home,Paris SG,Reims,20.02.2016,4,1,2015-2016,66%,34%,13.0,10.0,9.0,3.0,4.0,7.0,0.0,0.0,14.0,14.0,9.0,5.0,5.0,2.0,0.0,0.0,2.0,5.0,8.0,12.0,0.0,0.0,2.0,0.0,64%,36%,6.0,7.0,5.0,3.0,1.0,4.0,0.0,0.0,7.0,5.0,4.0,5.0,2.0,1.0,0.0,0.0,2.0,2.0,2.0,6.0,0.0,0.0,1.0,0.0,68%,32%,7.0,3.0,4.0,0.0,3.0,3.0,0.0,0.0,7.0,9.0,5.0,0.0,3.0,1.0,0.0,0.0,0.0,3.0,6.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2015-2016-2016-02-20-Toulouse-GFC Ajaccio,ligue-1,home,Toulouse,GFC Ajaccio,20.02.2016,1,1,2015-2016,56%,44%,13.0,9.0,3.0,2.0,7.0,5.0,3.0,2.0,19.0,16.0,5.0,3.0,3.0,0.0,0.0,0.0,1.0,2.0,13.0,18.0,0.0,1.0,1.0,5.0,49%,51%,3.0,4.0,0.0,0.0,3.0,4.0,0.0,0.0,5.0,7.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,2.0,63%,37%,10.0,5.0,3.0,2.0,4.0,1.0,3.0,2.0,14.0,9.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,7.0,14.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0
